"ERROR","S:0","S:1","S:2","S:3","S:4","S:5","S_Mises","S_Principal:0","S_Principal:1","S_Principal:2","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.5675,15.915,7.1009,0.017303,-0.0074093,3.2771e-12,-2.9783e-12,13.795,0.017303,7.1009,15.915,0.021796,-0.00034058,-7.7695e-13,1,45.517,96.317,0,0
0.55938,15.892,6.9806,0.018709,-0.0075114,3.2797e-12,-2.8566e-12,13.781,0.018709,6.9806,15.892,0.021803,-0.0002795,-7.7716e-13,1,45.618,96.418,0,0
0.55123,15.869,6.8599,0.020197,-0.0075879,3.2821e-12,-2.7341e-12,13.769,0.020197,6.8599,15.869,0.021809,-0.00021805,-7.7738e-13,1,45.72,96.52,0,0
0.54979,15.839,6.7369,0.018343,-0.0077082,3.246e-12,-2.8075e-12,13.754,0.018343,6.7369,15.839,0.021816,-0.00015698,-7.7759e-13,1,45.822,96.622,0,0
0.54835,15.809,6.6142,0.016549,-0.0078271,3.2099e-12,-2.881e-12,13.74,0.016549,6.6142,15.809,0.021823,-9.5898e-05,-7.7779e-13,1,45.923,96.723,0,0
0.5469,15.779,6.4918,0.014814,-0.0079446,3.1738e-12,-2.9545e-12,13.727,0.014814,6.4917,15.779,0.021829,-3.482e-05,-7.78e-13,1,46.025,96.825,0,0
0.54546,15.75,6.3696,0.013139,-0.0080606,3.1377e-12,-3.028e-12,13.715,0.013139,6.3695,15.75,0.021836,2.6259e-05,-7.782e-13,1,46.126,96.926,0,0
0.54402,15.72,6.2476,0.011523,-0.0081753,3.1016e-12,-3.1015e-12,13.703,0.011523,6.2476,15.72,0.021843,8.7338e-05,-7.7841e-13,1,46.228,97.028,0,0
0.54258,15.69,6.1259,0.0099676,-0.0082885,3.0655e-12,-3.175e-12,13.692,0.0099676,6.1259,15.69,0.021849,0.00014842,-7.7861e-13,1,46.33,97.13,0,0
0.54113,15.661,6.0045,0.0084715,-0.0084002,3.0294e-12,-3.2486e-12,13.682,0.0084715,6.0045,15.661,0.021856,0.0002095,-7.7882e-13,1,46.431,97.231,0,0
0.53969,15.631,5.8834,0.0070352,-0.0085106,2.9932e-12,-3.3221e-12,13.673,0.0070352,5.8834,15.631,0.021863,0.00027058,-7.7902e-13,1,46.533,97.333,0,0
0.53825,15.602,5.7625,0.0056586,-0.0086195,2.9571e-12,-3.3957e-12,13.665,0.0056586,5.7625,15.602,0.02187,0.00033166,-7.7923e-13,1,46.634,97.434,0,0
0.53681,15.573,5.6419,0.0043417,-0.008727,2.921e-12,-3.4693e-12,13.657,0.0043417,5.6419,15.573,0.021876,0.00039274,-7.7943e-13,1,46.736,97.536,0,0
0.53536,15.544,5.5215,0.0030845,-0.008833,2.8849e-12,-3.5428e-12,13.65,0.0030845,5.5215,15.544,0.021883,0.00045382,-7.7963e-13,1,46.838,97.638,0,0
0.53392,15.515,5.4014,0.0018871,-0.0089377,2.8488e-12,-3.6164e-12,13.644,0.0018871,5.4014,15.515,0.02189,0.00051489,-7.7984e-13,1,46.939,97.739,0,0
0.53248,15.486,5.2816,0.00074923,-0.0090409,2.8127e-12,-3.69e-12,13.639,0.00074923,5.2816,15.486,0.021896,0.00057597,-7.8004e-13,1,47.041,97.841,0,0
0.53103,15.457,5.162,-0.0003289,-0.0091426,2.7766e-12,-3.7636e-12,13.634,-0.0003289,5.162,15.457,0.021903,0.00063705,-7.8025e-13,1,47.142,97.942,0,0
0.52959,15.428,5.0427,-0.0013473,-0.009243,2.7405e-12,-3.8372e-12,13.631,-0.0013473,5.0427,15.428,0.02191,0.00069814,-7.8045e-13,1,47.244,98.044,0,0
0.52815,15.399,4.9236,-0.0023061,-0.0093419,2.7044e-12,-3.9109e-12,13.628,-0.0023061,4.9236,15.399,0.021917,0.00075922,-7.8066e-13,1,47.346,98.146,0,0
0.52671,15.371,4.8048,-0.0032051,-0.0094394,2.6683e-12,-3.9845e-12,13.626,-0.0032051,4.8048,15.371,0.021923,0.0008203,-7.8086e-13,1,47.447,98.247,0,0
0.52526,15.342,4.6863,-0.0040445,-0.0095355,2.6322e-12,-4.0582e-12,13.624,-0.0040445,4.6863,15.342,0.02193,0.00088138,-7.8107e-13,1,47.549,98.349,0,0
0.52382,15.314,4.568,-0.0048241,-0.0096301,2.5961e-12,-4.1318e-12,13.624,-0.0048241,4.568,15.314,0.021937,0.00094246,-7.8127e-13,1,47.65,98.45,0,0
0.52238,15.286,4.45,-0.0055441,-0.0097234,2.56e-12,-4.2055e-12,13.624,-0.0055441,4.45,15.286,0.021944,0.0010035,-7.8148e-13,1,47.752,98.552,0,0
0.52094,15.258,4.3323,-0.0062043,-0.0098151,2.5239e-12,-4.2792e-12,13.625,-0.0062043,4.3323,15.258,0.02195,0.0010646,-7.8168e-13,1,47.854,98.654,0,0
0.51949,15.23,4.2148,-0.0068049,-0.0099055,2.4878e-12,-4.3529e-12,13.627,-0.0068049,4.2148,15.23,0.021957,0.0011257,-7.8189e-13,1,47.955,98.755,0,0
0.51805,15.202,4.0976,-0.0073457,-0.0099944,2.4516e-12,-4.4266e-12,13.629,-0.0073457,4.0976,15.202,0.021964,0.0011868,-7.8209e-13,1,48.057,98.857,0,0
0.51661,15.174,3.9806,-0.0078269,-0.010082,2.4155e-12,-4.5003e-12,13.633,-0.0078269,3.9806,15.174,0.021971,0.0012479,-7.823e-13,1,48.158,98.958,0,0
0.51517,15.146,3.8639,-0.0082484,-0.010168,2.3794e-12,-4.574e-12,13.637,-0.0082484,3.8639,15.146,0.021977,0.001309,-7.825e-13,1,48.26,99.06,0,0
0.51372,15.118,3.7475,-0.0086102,-0.010253,2.3433e-12,-4.6477e-12,13.642,-0.0086102,3.7475,15.118,0.021984,0.00137,-7.8271e-13,1,48.362,99.162,0,0
0.51228,15.091,3.6313,-0.0089122,-0.010336,2.3072e-12,-4.7215e-12,13.648,-0.0089123,3.6313,15.091,0.021991,0.0014311,-7.8291e-13,1,48.463,99.263,0,0
0.51084,15.063,3.5154,-0.0091546,-0.010418,2.2711e-12,-4.7952e-12,13.654,-0.0091546,3.5154,15.063,0.021998,0.0014922,-7.8312e-13,1,48.565,99.365,0,0
0.50939,15.036,3.3998,-0.0093373,-0.010498,2.235e-12,-4.869e-12,13.661,-0.0093373,3.3998,15.036,0.022004,0.0015533,-7.8332e-13,1,48.666,99.466,0,0
0.50795,15.009,3.2844,-0.0094603,-0.010577,2.1989e-12,-4.9427e-12,13.669,-0.0094603,3.2844,15.009,0.022011,0.0016144,-7.8353e-13,1,48.768,99.568,0,0
0.50651,14.981,3.1693,-0.0095236,-0.010655,2.1628e-12,-5.0165e-12,13.678,-0.0095236,3.1693,14.981,0.022018,0.0016755,-7.8373e-13,1,48.87,99.67,0,0
0.50507,14.954,3.0544,-0.0095272,-0.010731,2.1267e-12,-5.0903e-12,13.688,-0.0095272,3.0544,14.954,0.022025,0.0017365,-7.8394e-13,1,48.971,99.771,0,0
0.50362,14.927,2.9398,-0.0094711,-0.010805,2.0906e-12,-5.1641e-12,13.698,-0.0094711,2.9398,14.927,0.022032,0.0017976,-7.8414e-13,1,49.073,99.873,0,0
0.50218,14.9,2.8255,-0.0093553,-0.010879,2.0545e-12,-5.2379e-12,13.71,-0.0093554,2.8255,14.9,0.022038,0.0018587,-7.8435e-13,1,49.174,99.974,0,0
0.50074,14.874,2.7114,-0.0091799,-0.01095,2.0184e-12,-5.3117e-12,13.722,-0.0091799,2.7114,14.874,0.022045,0.0019198,-7.8455e-13,1,49.276,100.08,0,0
0.4993,14.847,2.5976,-0.0089447,-0.011021,1.9823e-12,-5.3855e-12,13.734,-0.0089447,2.5976,14.847,0.022052,0.0019809,-7.8476e-13,1,49.378,100.18,0,0
0.49785,14.82,2.4841,-0.0086498,-0.01109,1.9462e-12,-5.4594e-12,13.748,-0.0086498,2.4841,14.82,0.022059,0.002042,-7.8496e-13,1,49.479,100.28,0,0
0.49641,14.794,2.3708,-0.0082953,-0.011157,1.91e-12,-5.5332e-12,13.762,-0.0082953,2.3708,14.794,0.022066,0.0021031,-7.8517e-13,1,49.581,100.38,0,0
0.49497,14.767,2.2578,-0.007881,-0.011223,1.8739e-12,-5.6071e-12,13.777,-0.007881,2.2577,14.767,0.022072,0.0021641,-7.8537e-13,1,49.682,100.48,0,0
0.49352,14.741,2.145,-0.007407,-0.011288,1.8378e-12,-5.6809e-12,13.793,-0.007407,2.145,14.741,0.022079,0.0022252,-7.8558e-13,1,49.784,100.58,0,0
0.49208,14.715,2.0325,-0.0068734,-0.011351,1.8017e-12,-5.7548e-12,13.81,-0.0068734,2.0325,14.715,0.022086,0.0022863,-7.8578e-13,1,49.886,100.69,0,0
0.49064,14.689,1.9203,-0.00628,-0.011413,1.7656e-12,-5.8287e-12,13.827,-0.00628,1.9202,14.689,0.022093,0.0023474,-7.8599e-13,1,49.987,100.79,0,0
0.4892,14.663,1.8083,-0.005627,-0.011474,1.7295e-12,-5.9026e-12,13.846,-0.005627,1.8083,14.663,0.0221,0.0024085,-7.8619e-13,1,50.089,100.89,0,0
0.48775,14.637,1.6966,-0.0049142,-0.011533,1.6934e-12,-5.9765e-12,13.865,-0.0049142,1.6965,14.637,0.022107,0.0024696,-7.864e-13,1,50.19,100.99,0,0
0.48631,14.611,1.5851,-0.0041418,-0.01159,1.6573e-12,-6.0504e-12,13.885,-0.0041418,1.5851,14.611,0.022113,0.0025307,-7.866e-13,1,50.292,101.09,0,0
0.48487,14.585,1.4739,-0.0033096,-0.011646,1.6212e-12,-6.1243e-12,13.905,-0.0033096,1.4739,14.585,0.02212,0.0025917,-7.8681e-13,1,50.394,101.19,0,0
0.48343,14.56,1.363,-0.0024178,-0.011701,1.5851e-12,-6.1982e-12,13.927,-0.0024179,1.363,14.56,0.022127,0.0026528,-7.8701e-13,1,50.495,101.3,0,0
0.48198,14.534,1.2523,-0.0014663,-0.011754,1.549e-12,-6.2721e-12,13.949,-0.0014663,1.2523,14.534,0.022134,0.0027139,-7.8722e-13,1,50.597,101.4,0,0
0.48054,14.509,1.1419,-0.00045509,-0.011806,1.5129e-12,-6.3461e-12,13.972,-0.00045509,1.1419,14.509,0.022141,0.002775,-7.8742e-13,1,50.698,101.5,0,0
0.4791,14.483,1.0311,0.00061535,-0.01183,1.4761e-12,-6.4205e-12,13.996,0.00046491,1.0313,14.483,0.022148,0.0028365,-7.8153e-13,1,50.8,101.6,0,0
0.47964,14.452,0.91875,-0.00073496,-0.011894,1.325e-12,-6.6863e-12,14.017,-0.050951,0.96895,14.452,0.022155,0.0028976,1.1778e-12,1,50.902,101.7,0,0
0.48018,14.422,0.80659,-0.0020419,-0.011957,1.1818e-12,-6.9521e-12,14.039,-0.1038,0.90834,14.422,0.022161,0.0029586,3.0572e-12,1,51.003,101.8,0,0
0.48072,14.391,0.69464,-0.0033054,-0.012019,1.0467e-12,-7.218e-12,14.061,-0.1581,0.84942,14.391,0.022168,0.0030197,4.8566e-12,1,51.105,101.9,0,0
0.48126,14.36,0.5829,-0.0045255,-0.012079,9.1953e-13,-7.4838e-12,14.084,-0.21382,0.79219,14.36,0.022175,0.0030808,6.576e-12,1,51.206,102.01,0,0
0.4818,14.33,0.47137,-0.0057023,-0.012138,8.0038e-13,-7.7496e-12,14.108,-0.27099,0.73665,14.33,0.022182,0.0031419,8.2154e-12,1,51.308,102.11,0,0
0.48234,14.299,0.36005,-0.0068356,-0.012195,6.8923e-13,-8.0155e-12,14.131,-0.32959,0.6828,14.299,0.022189,0.003203,9.7749e-12,1,51.41,102.21,0,0
0.48288,14.269,0.24894,-0.0079256,-0.012252,5.8607e-13,-8.2814e-12,14.156,-0.38964,0.63064,14.269,0.022196,0.0032641,1.1254e-11,1,51.511,102.31,0,0
0.48342,14.238,0.13804,-0.0089722,-0.012307,4.9091e-13,-8.5472e-12,14.181,-0.45111,0.58017,14.238,0.022203,0.0033252,1.2654e-11,1,51.613,102.41,0,0
0.48396,14.208,0.027349,-0.0099753,-0.012361,4.0375e-13,-8.8131e-12,14.206,-0.51403,0.53139,14.208,0.022209,0.0033863,1.3973e-11,1,51.714,102.51,0,0
0.4845,14.178,-0.083138,-0.010935,-0.012413,3.2459e-13,-9.0789e-12,14.232,-0.57838,0.4843,14.178,0.022216,0.0034474,1.5213e-11,1,51.816,102.62,0,0
0.48504,14.148,-0.19342,-0.011852,-0.012464,2.5342e-13,-9.3448e-12,14.258,-0.64417,0.43889,14.148,0.022223,0.0035084,1.6372e-11,1,51.918,102.72,0,0
0.48558,14.118,-0.30348,-0.012725,-0.012514,1.9025e-13,-9.6107e-12,14.284,-0.7114,0.39518,14.118,0.02223,0.0035695,1.7452e-11,1,52.019,102.82,0,0
0.48612,14.088,-0.41334,-0.013554,-0.012563,1.3508e-13,-9.8766e-12,14.312,-0.78007,0.35316,14.088,0.022237,0.0036306,1.8452e-11,1,52.121,102.92,0,0
0.48666,14.058,-0.523,-0.01434,-0.012611,8.7901e-14,-1.0142e-11,14.339,-0.85017,0.31283,14.058,0.022244,0.0036917,1.9371e-11,1,52.222,103.02,0,0
0.4872,14.028,-0.63244,-0.015083,-0.012657,4.8723e-14,-1.0408e-11,14.368,-0.92171,0.27418,14.028,0.022251,0.0037528,2.0211e-11,1,52.324,103.12,0,0
0.48774,13.999,-0.74167,-0.015783,-0.012702,1.7544e-14,-1.0674e-11,14.396,-0.99469,0.23723,13.999,0.022258,0.0038139,2.0971e-11,1,52.426,103.23,0,0
0.48828,13.969,-0.8507,-0.016439,-0.012745,-5.6388e-15,-1.094e-11,14.425,-1.0691,0.20196,13.969,0.022264,0.003875,2.165e-11,1,52.527,103.33,0,0
0.48882,13.939,-0.95952,-0.017052,-0.012788,-2.0823e-14,-1.1206e-11,14.455,-1.145,0.16839,13.939,0.022271,0.0039361,2.225e-11,1,52.629,103.43,0,0
0.48936,13.91,-1.0681,-0.017621,-0.012829,-2.8011e-14,-1.1472e-11,14.485,-1.2223,0.1365,13.91,0.022278,0.0039972,2.277e-11,1,52.73,103.53,0,0
0.4899,13.88,-1.1765,-0.018147,-0.012868,-2.72e-14,-1.1738e-11,14.516,-1.301,0.10631,13.88,0.022285,0.0040583,2.321e-11,1,52.832,103.63,0,0
0.49044,13.851,-1.2847,-0.018629,-0.012907,-1.8393e-14,-1.2004e-11,14.547,-1.3812,0.077807,13.851,0.022292,0.0041194,2.357e-11,1,52.934,103.73,0,0
0.49098,13.822,-1.3927,-0.019068,-0.012944,-1.5877e-15,-1.227e-11,14.578,-1.4628,0.050991,13.822,0.022299,0.0041804,2.3849e-11,1,53.035,103.84,0,0
0.49152,13.793,-1.5005,-0.019464,-0.01298,2.3215e-14,-1.2536e-11,14.61,-1.5458,0.025865,13.793,0.022306,0.0042415,2.4049e-11,1,53.137,103.94,0,0
0.49206,13.763,-1.608,-0.019817,-0.013015,5.6015e-14,-1.2802e-11,14.643,-1.6303,0.0024292,13.763,0.022313,0.0043026,2.4169e-11,1,53.238,104.04,0,0
0.4926,13.734,-1.7154,-0.020125,-0.013048,9.6813e-14,-1.3068e-11,14.676,-1.7162,-0.019317,13.734,0.02232,0.0043637,2.4209e-11,1,53.34,104.14,0,0
0.49314,13.705,-1.8225,-0.020391,-0.01308,1.4561e-13,-1.3334e-11,14.709,-1.8036,-0.039374,13.705,0.022326,0.0044248,2.4169e-11,1,53.442,104.24,0,0
0.49368,13.677,-1.9295,-0.020613,-0.013111,2.024e-13,-1.36e-11,14.743,-1.8923,-0.057741,13.677,0.022333,0.0044859,2.4049e-11,1,53.543,104.34,0,0
0.49422,13.648,-2.0362,-0.020792,-0.013141,2.6719e-13,-1.3865e-11,14.778,-1.9826,-0.074418,13.648,0.02234,0.004547,2.3849e-11,1,53.645,104.44,0,0
0.49476,13.619,-2.1427,-0.020927,-0.013169,3.3998e-13,-1.4131e-11,14.813,-2.0742,-0.089405,13.619,0.022347,0.0046081,2.3569e-11,1,53.746,104.55,0,0
0.4953,13.59,-2.249,-0.02102,-0.013196,4.2077e-13,-1.4397e-11,14.848,-2.1674,-0.1027,13.59,0.022354,0.0046692,2.3209e-11,1,53.848,104.65,0,0
0.49584,13.562,-2.3551,-0.021068,-0.013222,5.0955e-13,-1.4663e-11,14.884,-2.2619,-0.11431,13.562,0.022361,0.0047303,2.2769e-11,1,53.95,104.75,0,0
0.49638,13.533,-2.461,-0.021073,-0.013246,6.0632e-13,-1.4929e-11,14.92,-2.3579,-0.12423,13.533,0.022368,0.0047914,2.2249e-11,1,54.051,104.85,0,0
0.49692,13.505,-2.5667,-0.021035,-0.013269,7.111e-13,-1.5195e-11,14.957,-2.4553,-0.13246,13.505,0.022375,0.0048525,2.1649e-11,1,54.153,104.95,0,0
0.49746,13.476,-2.6722,-0.020954,-0.013291,8.2388e-13,-1.5461e-11,14.995,-2.5541,-0.139,13.476,0.022382,0.0049136,2.0969e-11,1,54.254,105.05,0,0
0.498,13.448,-2.7774,-0.020829,-0.013312,9.4465e-13,-1.5727e-11,15.033,-2.6544,-0.14384,13.448,0.022389,0.0049747,2.0209e-11,1,54.356,105.16,0,0
0.49854,13.42,-2.8825,-0.020661,-0.013331,1.0734e-12,-1.5993e-11,15.071,-2.7562,-0.147,13.42,0.022396,0.0050358,1.937e-11,1,54.458,105.26,0,0
0.49908,13.392,-2.9874,-0.020449,-0.013349,1.2102e-12,-1.6259e-11,15.11,-2.8593,-0.14847,13.392,0.022402,0.0050969,1.845e-11,1,54.559,105.36,0,0
0.49962,13.364,-3.092,-0.020194,-0.013366,1.355e-12,-1.6525e-11,15.149,-2.9639,-0.14825,13.364,0.022409,0.005158,1.745e-11,1,54.661,105.46,0,0
0.50016,13.336,-3.1964,-0.019895,-0.013382,1.5077e-12,-1.6791e-11,15.189,-3.07,-0.14634,13.336,0.022416,0.005219,1.637e-11,1,54.762,105.56,0,0
0.5007,13.308,-3.3007,-0.019553,-0.013396,1.6685e-12,-1.7057e-11,15.229,-3.1775,-0.14274,13.308,0.022423,0.0052801,1.5211e-11,1,54.864,105.66,0,0
0.50124,13.28,-3.4047,-0.019168,-0.013409,1.8372e-12,-1.7323e-11,15.27,-3.2864,-0.13745,13.28,0.02243,0.0053412,1.3971e-11,1,54.966,105.77,0,0
0.50178,13.252,-3.5085,-0.01874,-0.01342,2.014e-12,-1.7589e-11,15.311,-3.3967,-0.13047,13.252,0.022437,0.0054023,1.2651e-11,1,55.067,105.87,0,0
0.50232,13.224,-3.6121,-0.018268,-0.013431,2.1988e-12,-1.7855e-11,15.353,-3.5085,-0.12181,13.224,0.022444,0.0054634,1.1251e-11,1,55.169,105.97,0,0
0.50286,13.197,-3.7155,-0.017752,-0.01344,2.3915e-12,-1.8121e-11,15.395,-3.6218,-0.11145,13.197,0.022451,0.0055245,9.7719e-12,1,55.27,106.07,0,0
0.5034,13.169,-3.8186,-0.017193,-0.013448,2.5922e-12,-1.8387e-11,15.438,-3.7364,-0.099399,13.169,0.022458,0.0055856,8.2123e-12,1,55.372,106.17,0,0
0.50394,13.142,-3.9216,-0.016591,-0.013454,2.801e-12,-1.8653e-11,15.481,-3.8525,-0.085661,13.142,0.022465,0.0056467,6.5727e-12,1,55.474,106.27,0,0
0.50448,13.114,-4.0244,-0.015946,-0.01346,3.0177e-12,-1.8919e-11,15.524,-3.9701,-0.070233,13.114,0.022472,0.0057078,4.8531e-12,1,55.575,106.38,0,0
0.50502,13.087,-4.1269,-0.015257,-0.013464,3.2425e-12,-1.9185e-11,15.569,-4.0891,-0.053116,13.087,0.022479,0.0057689,3.0536e-12,1,55.677,106.48,0,0
0.50556,13.06,-4.2293,-0.014524,-0.013466,3.4752e-12,-1.9451e-11,15.613,-4.2095,-0.034308,13.06,0.022486,0.00583,1.1741e-12,1,55.778,106.58,0,0
0.50621,13.033,-4.332,-0.013748,-0.01344,3.7168e-12,-1.9717e-11,15.659,-4.332,-0.013748,13.033,0.022492,0.0058915,-7.8486e-13,1,55.88,106.68,0,0
0.54012,13.001,-4.4358,-0.014731,-0.013453,3.7476e-12,-1.9386e-11,15.702,-4.4358,-0.014731,13.001,0.022499,0.0059526,1.1742e-12,1,55.982,106.78,0,0
0.57404,12.97,-4.5395,-0.015683,-0.013465,3.7785e-12,-1.9055e-11,15.745,-4.5395,-0.015683,12.97,0.022506,0.0060137,3.0533e-12,1,56.083,106.88,0,0
0.60795,12.939,-4.6429,-0.016602,-0.013476,3.8094e-12,-1.8724e-11,15.788,-4.6429,-0.016602,12.939,0.022513,0.0060748,4.8524e-12,1,56.185,106.98,0,0
0.64186,12.908,-4.7462,-0.01749,-0.013486,3.8402e-12,-1.8392e-11,15.832,-4.7462,-0.01749,12.908,0.02252,0.0061359,6.5715e-12,1,56.286,107.09,0,0
0.67577,12.877,-4.8494,-0.018347,-0.013495,3.8711e-12,-1.8061e-11,15.876,-4.8494,-0.018347,12.877,0.022527,0.006197,8.2107e-12,1,56.388,107.19,0,0
0.70968,12.847,-4.9523,-0.019172,-0.013502,3.9019e-12,-1.773e-11,15.92,-4.9523,-0.019172,12.847,0.022534,0.0062581,9.7697e-12,1,56.49,107.29,0,0
0.7436,12.816,-5.0551,-0.019965,-0.013509,3.9328e-12,-1.7399e-11,15.964,-5.0551,-0.019965,12.816,0.022541,0.0063192,1.1249e-11,1,56.591,107.39,0,0
0.77751,12.785,-5.1577,-0.020727,-0.013514,3.9636e-12,-1.7067e-11,16.009,-5.1577,-0.020727,12.785,0.022548,0.0063803,1.2648e-11,1,56.693,107.49,0,0
0.81142,12.754,-5.2602,-0.021457,-0.013519,3.9945e-12,-1.6736e-11,16.054,-5.2602,-0.021457,12.754,0.022555,0.0064414,1.3967e-11,1,56.794,107.59,0,0
0.84533,12.724,-5.3625,-0.022155,-0.013522,4.0253e-12,-1.6405e-11,16.099,-5.3625,-0.022155,12.724,0.022562,0.0065025,1.5207e-11,1,56.896,107.7,0,0
0.87925,12.693,-5.4646,-0.022822,-0.013524,4.0562e-12,-1.6074e-11,16.145,-5.4646,-0.022822,12.693,0.022569,0.0065636,1.6366e-11,1,56.998,107.8,0,0
0.91316,12.663,-5.5665,-0.023458,-0.013526,4.087e-12,-1.5743e-11,16.19,-5.5665,-0.023458,12.663,0.022576,0.0066247,1.7445e-11,1,57.099,107.9,0,0
0.94707,12.632,-5.6683,-0.024062,-0.013526,4.1179e-12,-1.5411e-11,16.236,-5.6683,-0.024062,12.632,0.022583,0.0066858,1.8445e-11,1,57.201,108,0,0
0.98099,12.602,-5.7699,-0.024634,-0.013525,4.1487e-12,-1.508e-11,16.282,-5.7699,-0.024634,12.602,0.02259,0.0067469,1.9364e-11,1,57.302,108.1,0,0
1.0149,12.572,-5.8714,-0.025174,-0.013523,4.1796e-12,-1.4749e-11,16.329,-5.8714,-0.025174,12.572,0.022596,0.006808,2.0204e-11,1,57.404,108.2,0,0
1.0488,12.541,-5.9726,-0.025683,-0.01352,4.2104e-12,-1.4418e-11,16.375,-5.9726,-0.025683,12.541,0.022603,0.0068691,2.0963e-11,1,57.506,108.31,0,0
1.0827,12.511,-6.0737,-0.026161,-0.013515,4.2413e-12,-1.4086e-11,16.422,-6.0737,-0.026161,12.511,0.02261,0.0069302,2.1642e-11,1,57.607,108.41,0,0
1.1166,12.481,-6.1747,-0.026607,-0.01351,4.2722e-12,-1.3755e-11,16.469,-6.1747,-0.026607,12.481,0.022617,0.0069913,2.2242e-11,1,57.709,108.51,0,0
1.1505,12.451,-6.2754,-0.027021,-0.013504,4.303e-12,-1.3424e-11,16.517,-6.2754,-0.027021,12.451,0.022624,0.0070524,2.2761e-11,1,57.81,108.61,0,0
1.1845,12.421,-6.376,-0.027403,-0.013496,4.3339e-12,-1.3093e-11,16.564,-6.376,-0.027403,12.421,0.022631,0.0071135,2.3201e-11,1,57.912,108.71,0,0
1.2184,12.391,-6.4765,-0.027754,-0.013488,4.3647e-12,-1.2761e-11,16.612,-6.4765,-0.027754,12.391,0.022638,0.0071746,2.356e-11,1,58.014,108.81,0,0
1.2523,12.361,-6.5767,-0.028074,-0.013478,4.3956e-12,-1.243e-11,16.66,-6.5767,-0.028074,12.361,0.022645,0.0072357,2.384e-11,1,58.115,108.92,0,0
1.2862,12.331,-6.6768,-0.028362,-0.013468,4.4264e-12,-1.2099e-11,16.708,-6.6768,-0.028362,12.331,0.022652,0.0072968,2.404e-11,1,58.217,109.02,0,0
1.3201,12.302,-6.7767,-0.028618,-0.013456,4.4573e-12,-1.1768e-11,16.757,-6.7767,-0.028618,12.302,0.022659,0.0073579,2.4159e-11,1,58.318,109.12,0,0
1.354,12.272,-6.8765,-0.028843,-0.013443,4.4881e-12,-1.1437e-11,16.806,-6.8765,-0.028843,12.272,0.022666,0.007419,2.4199e-11,1,58.42,109.22,0,0
1.3879,12.242,-6.9761,-0.029036,-0.013429,4.519e-12,-1.1105e-11,16.855,-6.9761,-0.029036,12.242,0.022673,0.0074801,2.4159e-11,1,58.522,109.32,0,0
1.4218,12.213,-7.0755,-0.029197,-0.013414,4.5498e-12,-1.0774e-11,16.904,-7.0755,-0.029197,12.213,0.02268,0.0075412,2.4038e-11,1,58.623,109.42,0,0
1.4558,12.183,-7.1747,-0.029327,-0.013398,4.5807e-12,-1.0443e-11,16.953,-7.1747,-0.029327,12.183,0.022687,0.0076023,2.3838e-11,1,58.725,109.52,0,0
1.4897,12.154,-7.2738,-0.029426,-0.013381,4.6115e-12,-1.0112e-11,17.003,-7.2738,-0.029426,12.154,0.022694,0.0076634,2.3558e-11,1,58.826,109.63,0,0
1.5236,12.124,-7.3727,-0.029492,-0.013363,4.6424e-12,-9.7804e-12,17.053,-7.3727,-0.029492,12.124,0.022701,0.0077245,2.3198e-11,1,58.928,109.73,0,0
1.5575,12.095,-7.4715,-0.029528,-0.013344,4.6733e-12,-9.4491e-12,17.103,-7.4715,-0.029528,12.095,0.022707,0.0077856,2.2757e-11,1,59.03,109.83,0,0
1.5914,12.065,-7.57,-0.029531,-0.013323,4.7041e-12,-9.1179e-12,17.154,-7.57,-0.029531,12.065,0.022714,0.0078467,2.2237e-11,1,59.131,109.93,0,0
1.6253,12.036,-7.6684,-0.029503,-0.013302,4.735e-12,-8.7867e-12,17.205,-7.6684,-0.029503,12.036,0.022721,0.0079078,2.1637e-11,1,59.233,110.03,0,0
1.6592,12.007,-7.7667,-0.029443,-0.01328,4.7658e-12,-8.4554e-12,17.256,-7.7667,-0.029443,12.007,0.022728,0.0079689,2.0957e-11,1,59.334,110.13,0,0
1.6931,11.978,-7.8647,-0.029352,-0.013256,4.7967e-12,-8.1242e-12,17.307,-7.8648,-0.029352,11.978,0.022735,0.00803,2.0197e-11,1,59.436,110.24,0,0
1.7271,11.949,-7.9626,-0.029229,-0.013231,4.8275e-12,-7.793e-12,17.358,-7.9627,-0.029229,11.949,0.022742,0.0080911,1.9357e-11,1,59.538,110.34,0,0
1.761,11.92,-8.0604,-0.029075,-0.013206,4.8584e-12,-7.4617e-12,17.41,-8.0604,-0.029075,11.92,0.022749,0.0081522,1.8437e-11,1,59.639,110.44,0,0
1.7949,11.891,-8.1579,-0.028889,-0.013179,4.8892e-12,-7.1305e-12,17.462,-8.1579,-0.028889,11.891,0.022756,0.0082133,1.7437e-11,1,59.741,110.54,0,0
1.8288,11.862,-8.2553,-0.028671,-0.013151,4.9201e-12,-6.7993e-12,17.514,-8.2553,-0.028671,11.862,0.022763,0.0082744,1.6357e-11,1,59.842,110.64,0,0
1.8627,11.833,-8.3526,-0.028422,-0.013122,4.9509e-12,-6.468e-12,17.567,-8.3526,-0.028422,11.833,0.02277,0.0083356,1.5197e-11,1,59.944,110.74,0,0
1.8966,11.804,-8.4496,-0.028142,-0.013092,4.9818e-12,-6.1368e-12,17.619,-8.4496,-0.028142,11.804,0.022777,0.0083967,1.3957e-11,1,60.046,110.85,0,0
